,Opening Price (USD),Highest Price (USD),Lowest Price (USD),Closing Price (USD),5. volume,6. market cap (USD),Difference between opening and closing
2022-04-15,39942.37,40870.36,39766.4,40551.9,24026.36,24026.36,609.5299999999988
2022-04-16,40551.9,40709.35,39991.55,40378.71,15805.45,15805.45,-173.19000000000233
2022-04-17,40378.7,40595.67,39546.17,39678.12,19988.49,19988.49,-700.5799999999945
2022-04-18,39678.11,41116.73,38536.51,40801.13,54243.5,54243.5,1123.0199999999968
2022-04-19,40801.13,41760.0,40571.0,41493.18,35788.86,35788.86,692.0500000000029
2022-04-20,41493.19,42199.0,40820.0,41358.19,40877.35,40877.35,-135.0
2022-04-21,41358.19,42976.0,39751.0,40480.01,59316.28,59316.28,-878.1800000000003
2022-04-22,40480.01,40795.06,39177.0,39709.18,46664.02,46664.02,-770.8300000000017
2022-04-23,39709.19,39980.0,39285.0,39441.6,20291.42,20291.42,-267.5900000000038
2022-04-24,39441.61,39940.0,38929.62,39450.13,26703.61,26703.61,8.519999999996799
2022-04-25,39450.12,40616.0,38200.0,40426.08,63037.13,63037.13,975.9599999999991
2022-04-26,40426.08,40797.31,37702.26,38112.65,66650.26,66650.26,-2313.4300000000003
2022-04-27,38112.64,39474.72,37881.31,39235.72,57083.12,57083.12,1123.0800000000017
2022-04-28,39235.72,40372.63,38881.43,39742.07,56086.67,56086.67,506.34999999999854
2022-04-29,39742.06,39925.25,38175.0,38596.11,51453.66,51453.66,-1145.949999999997
2022-04-30,38596.11,38795.38,37578.2,37630.8,35321.19,35321.19,-965.3099999999977
2022-05-01,37630.8,38675.0,37386.38,38468.35,38812.24,38812.24,837.5499999999956
2022-05-02,38468.35,39167.34,38052.0,38525.16,53200.93,53200.93,56.81000000000495
2022-05-03,38525.16,38651.51,37517.8,37728.95,40316.45,40316.45,-796.2100000000064
2022-05-04,37728.95,40023.77,37670.0,39690.0,62574.62,62574.62,1961.050000000003
2022-05-05,39690.0,39845.51,35571.9,36552.97,88722.43,88722.43,-3137.029999999999
2022-05-06,36552.97,36675.63,35258.0,36013.77,68437.8,68437.8,-539.2000000000044
2022-05-07,36013.77,36146.3,34785.0,35472.39,34281.71,34281.71,-541.3799999999974
2022-05-08,35472.4,35514.22,33713.95,34038.4,72445.64,72445.64,-1434.0
2022-05-09,34038.39,34243.15,30033.33,30076.31,191876.93,191876.93,-3962.079999999998
2022-05-10,30074.23,32658.99,29730.4,31017.1,165532.0,165532.0,942.869999999999
2022-05-11,31017.11,32162.59,27785.0,29103.94,207063.74,207063.74,-1913.170000000002
2022-05-12,29103.94,30243.0,26700.0,29029.75,204507.26,204507.26,-74.18999999999869
2022-05-13,29029.74,31083.37,28751.67,29287.05,97872.37,97872.37,257.3099999999977
2022-05-14,29287.05,30343.27,28630.0,30086.74,51095.88,51095.88,799.6900000000023
2022-05-15,30086.74,31460.0,29480.0,31328.89,46275.67,46275.67,1242.1499999999978
2022-05-16,31328.89,31328.9,29087.04,29874.01,73082.2,73082.2,-1454.880000000001
2022-05-17,29874.01,30788.37,29450.38,30444.93,56724.13,56724.13,570.9200000000019
2022-05-18,30444.93,30709.99,28654.47,28715.32,59749.16,59749.16,-1729.6100000000006
2022-05-19,28715.33,30545.18,28691.38,30319.23,67877.36,67877.36,1603.8999999999978
2022-05-20,30319.22,30777.33,28730.0,29201.01,60517.25,60517.25,-1118.2100000000028
2022-05-21,29201.01,29656.18,28947.28,29445.06,20987.13,20987.13,244.0500000000029
2022-05-22,29445.07,30487.99,29255.11,30293.94,36158.99,36158.99,848.869999999999
2022-05-23,30293.93,30670.51,28866.35,29109.15,63901.5,63901.5,-1184.7799999999988
2022-05-24,29109.14,29845.86,28669.0,29654.58,59442.96,59442.96,545.4400000000023
2022-05-25,29654.58,30223.74,29294.21,29542.15,59537.39,59537.39,-112.43000000000029
2022-05-26,29542.14,29886.64,28019.56,29201.35,94581.65,94581.65,-340.7900000000009
2022-05-27,29201.35,29397.66,28282.9,28629.8,90998.52,90998.52,-571.5499999999993
2022-05-28,28629.81,29266.0,28450.0,29031.33,34479.35,34479.35,401.52000000000044
2022-05-29,29031.33,29587.78,28839.21,29468.1,27567.35,27567.35,436.7699999999968
2022-05-30,29468.1,32222.0,29299.62,31734.22,96785.95,96785.95,2266.1200000000026
2022-05-31,31734.23,32399.0,31200.01,31801.04,62433.12,62433.12,66.81000000000131
2022-06-01,31801.05,31982.97,29301.0,29805.83,103395.63,103395.63,-1995.2199999999975
2022-06-02,29805.84,30689.0,29594.55,30452.62,56961.43,56961.43,646.7799999999988
2022-06-03,30452.63,30699.0,29282.36,29700.21,54067.45,54067.45,-752.4200000000019
2022-06-04,29700.21,29988.88,29485.0,29864.04,25617.9,25617.9,163.83000000000175
2022-06-05,29864.03,30189.0,29531.42,29919.21,23139.93,23139.93,55.18000000000029
2022-06-06,29919.2,31765.64,29890.23,31373.1,68836.92,68836.92,1453.8999999999978
2022-06-07,31373.1,31589.6,29218.96,31125.33,110674.52,110674.52,-247.7699999999968
2022-06-08,31125.32,31327.22,29843.88,30204.77,68542.61,68542.61,-920.5499999999993
2022-06-09,30204.77,30700.0,29944.1,30109.93,46291.19,46291.19,-94.84000000000015
2022-06-10,30109.93,30382.8,28850.0,29091.88,76204.25,76204.25,-1018.0499999999993
2022-06-11,29091.87,29440.41,28099.99,28424.7,65901.4,65901.4,-667.1699999999983
2022-06-12,28424.71,28544.96,26560.0,26574.53,92474.6,92474.6,-1850.1800000000003
2022-06-13,26574.53,26895.84,21925.77,22487.41,254611.03,254611.03,-4087.119999999999
2022-06-14,22485.27,23362.88,20846.0,22136.41,187201.65,187201.65,-348.8600000000006
2022-06-15,22136.42,22800.0,20111.62,22583.72,200774.49,200774.49,447.3000000000029
2022-06-16,22583.72,22995.73,20232.0,20401.31,99673.59,99673.59,-2182.41
2022-06-17,20400.6,21365.43,20246.66,20468.81,86694.34,86694.34,68.21000000000276
2022-06-18,20468.81,20792.06,17622.0,18970.79,196441.66,196441.66,-1498.0200000000004
2022-06-19,18970.79,20815.95,17960.41,20574.0,128320.88,128320.88,1603.2099999999991
2022-06-20,20574.0,21090.0,19637.03,20573.89,109028.94,109028.94,-0.11000000000058208
2022-06-21,20573.9,21723.0,20348.4,20723.52,104371.07,104371.07,149.61999999999898
2022-06-22,20723.51,20900.0,19770.51,19987.99,92133.98,92133.98,-735.5199999999968
2022-06-23,19988.0,21233.0,19890.07,21110.13,83127.09,83127.09,1122.130000000001
2022-06-24,21110.12,21558.41,20736.72,21237.69,77430.37,77430.37,127.56999999999971
2022-06-25,21237.68,21614.5,20906.62,21491.19,51431.68,51431.68,253.5099999999984
2022-06-26,21491.18,21888.0,20964.73,21038.07,53278.1,53278.1,-453.1100000000006
2022-06-27,21038.08,21539.85,20510.0,20742.56,64475.0,64475.0,-295.52000000000044
2022-06-28,20742.57,21212.1,20202.01,20281.29,63801.08,63801.08,-461.27999999999884
2022-06-29,20281.28,20432.31,19854.92,20123.01,77309.04,77309.04,-158.27000000000044
2022-06-30,20123.0,20179.08,18626.0,19942.21,93846.65,93846.65,-180.79000000000087
2022-07-01,19942.21,20918.35,18975.0,19279.8,111844.59,111844.59,-662.4099999999999
2022-07-02,19279.8,19467.39,18977.01,19252.81,46180.3,46180.3,-26.989999999997963
2022-07-03,19252.82,19647.63,18781.0,19315.83,51087.47,51087.47,63.01000000000204
2022-07-04,19315.83,20354.01,19055.31,20236.71,74814.05,74814.05,920.8799999999974
2022-07-05,20236.71,20750.0,19304.4,20175.83,96041.14,96041.14,-60.87999999999738
2022-07-06,20175.84,20675.22,19761.25,20564.51,82439.58,82439.58,388.66999999999825
2022-07-07,20564.51,21838.1,20251.68,21624.98,85014.58,85014.58,1060.4700000000012
2022-07-08,21624.99,22527.37,21189.26,21594.75,403081.57,403081.57,-30.2400000000016
2022-07-09,21594.75,21980.0,21322.12,21591.83,178417.84,178417.84,-2.9199999999982538
2022-07-10,21592.15,21607.65,20655.0,20862.47,192188.22,192188.22,-729.6800000000003
2022-07-11,20861.11,20868.48,19875.23,19963.61,137535.41,137535.41,-897.5
2022-07-12,19963.61,20059.42,19240.0,19328.75,139506.46,139506.46,-634.8600000000006
2022-07-13,19331.28,20366.61,18910.94,20234.87,209250.25,209250.25,903.5900000000001
2022-07-14,20234.87,20900.0,19616.07,20588.84,174809.22,174809.22,353.97000000000116
2022-07-15,20588.84,21200.0,20382.29,20830.04,143343.3,143343.3,241.20000000000073
2022-07-16,20830.04,21588.94,20478.61,21195.6,121011.67,121011.67,365.5599999999977
2022-07-17,21195.6,21684.54,20750.01,20798.16,118229.45,118229.45,-397.4399999999987
2022-07-18,20799.58,22777.63,20762.45,22432.58,239942.73,239942.73,1633.0
2022-07-19,22432.58,23800.0,21579.54,23396.62,263770.77,263770.77,964.0399999999972
2022-07-20,23398.48,24276.74,22906.19,23223.3,238762.17,238762.17,-175.1800000000003
2022-07-21,23223.3,23442.77,22341.46,23152.19,184817.68,184817.68,-71.11000000000058
2022-07-22,23152.19,23756.49,22500.0,22684.83,171598.44,171598.44,-467.35999999999694
2022-07-23,22684.83,23000.77,21934.57,22451.07,122137.77,122137.77,-233.76000000000204
2022-07-24,22448.58,23014.64,22257.15,22579.68,115189.67,115189.67,131.09999999999854
2022-07-25,22577.13,22666.0,21250.0,21310.9,180344.77,180344.77,-1266.2299999999996
2022-07-26,21310.9,21347.82,20706.5,21254.67,177817.24,177817.24,-56.2300000000032
2022-07-27,21254.67,23112.63,21042.53,22952.45,210971.2,210971.2,1697.7800000000025
2022-07-28,22954.31,24199.72,22582.13,23842.93,236029.07,236029.07,888.619999999999
2022-07-29,23845.25,24442.66,23414.03,23773.75,198298.51,198298.51,-71.5
2022-07-30,23777.28,24668.0,23502.25,23643.51,151060.13,151060.13,-133.77000000000044
2022-07-31,23644.64,24194.82,23227.31,23293.32,127743.32,127743.32,-351.3199999999997
2022-08-01,23296.36,23509.68,22850.0,23268.01,144210.16,144210.16,-28.350000000002183
2022-08-02,23266.9,23459.89,22654.37,22987.79,158073.28,158073.28,-279.1100000000006
2022-08-03,22985.93,23647.68,22681.22,22818.37,145948.81,145948.81,-167.5600000000013
2022-08-04,22816.91,23223.32,22400.0,22622.98,154854.67,154854.67,-193.9300000000003
2022-08-05,22622.41,23472.86,22586.95,23312.42,175251.7,175251.7,690.0099999999984
2022-08-06,23313.56,23354.36,22909.52,22954.21,83911.8,83911.8,-359.3500000000022
2022-08-07,22954.21,23402.0,22844.62,23174.39,88890.01,88890.01,220.1800000000003
2022-08-08,23174.39,24245.0,23154.25,23810.0,170958.44,170958.44,635.6100000000006
2022-08-09,23810.98,23933.25,22865.0,23149.95,143182.51,143182.51,-661.0299999999988
2022-08-10,23151.32,24226.0,22664.69,23954.05,208916.55,208916.55,802.7299999999996
2022-08-11,23954.05,24918.54,23852.13,23934.39,249759.8,249759.8,-19.659999999999854
2022-08-12,23933.09,24456.5,23583.0,24403.68,174207.57,174207.57,470.59000000000015
2022-08-13,24401.7,24888.0,24291.22,24441.38,152852.25,152852.25,39.68000000000029
2022-08-14,24443.06,25047.56,24144.0,24305.24,151206.14,151206.14,-137.8199999999997
2022-08-15,24305.25,25211.32,23773.22,24094.82,242539.55,242539.55,-210.4300000000003
2022-08-16,24093.04,24247.49,23671.22,23854.74,179324.95,179324.95,-238.29999999999927
2022-08-17,23856.15,24446.71,23180.4,23342.66,210668.69,210668.69,-513.4900000000016
2022-08-18,23342.66,23600.0,23111.04,23191.2,144185.97,144185.97,-151.45999999999913
2022-08-19,23191.45,23208.67,20783.57,20834.39,283995.88,283995.88,-2357.0600000000013
2022-08-20,20834.39,21382.85,20761.9,21140.07,183041.68,183041.68,305.6800000000003
2022-08-21,21140.07,21800.0,21069.11,21515.61,159200.68,159200.68,375.5400000000009
2022-08-22,21516.7,21548.71,20890.18,21399.83,222222.05,222222.05,-116.86999999999898
2022-08-23,21400.75,21684.87,20890.14,21529.12,200967.77,200967.77,128.36999999999898
2022-08-24,21529.11,21900.0,21145.0,21368.08,174383.22,174383.22,-161.02999999999884
2022-08-25,21368.05,21819.88,21310.15,21559.04,169915.78,169915.78,190.9900000000016
2022-08-26,21559.04,21886.77,20107.9,20241.05,273811.62,273811.62,-1317.9900000000016
2022-08-27,20239.14,20402.93,19800.0,20037.6,162582.46,162582.46,-201.54000000000087
2022-08-28,20037.6,20171.18,19520.0,19555.61,139307.96,139307.96,-481.98999999999796
2022-08-29,19555.61,20433.62,19550.79,20285.73,210509.5,210509.5,730.119999999999
2022-08-30,20287.2,20576.25,19540.0,19811.66,256634.36,256634.36,-475.5400000000009
2022-08-31,19813.03,20490.0,19797.94,20050.02,276946.61,276946.61,236.9900000000016
2022-09-01,20048.44,20208.37,19565.66,20131.46,245289.97,245289.97,83.02000000000044
2022-09-02,20132.64,20441.26,19755.29,19951.86,245986.6,245986.6,-180.77999999999884
2022-09-03,19950.98,20055.93,19652.72,19831.9,146639.03,146639.03,-119.07999999999811
2022-09-04,19832.45,20029.23,19583.1,20000.3,145588.78,145588.78,167.84999999999854
2022-09-05,20000.3,20057.27,19633.83,19796.84,222543.01,222543.01,-203.45999999999913
2022-09-06,19795.34,20180.0,18649.51,18790.61,356315.06,356315.06,-1004.7299999999996
2022-09-07,18790.61,19464.06,18510.77,19292.84,287394.78,287394.78,502.22999999999956
2022-09-08,19292.85,19458.25,19012.0,19319.77,262813.28,262813.28,26.92000000000189
2022-09-09,19320.54,21597.22,19291.75,21360.11,428919.75,428919.75,2039.5699999999997
2022-09-10,21361.62,21810.8,21111.13,21648.34,307997.34,307997.34,286.72000000000116
2022-09-11,21647.21,21860.0,21350.0,21826.87,280702.55,280702.55,179.65999999999985
2022-09-12,21826.87,22488.0,21538.51,22395.74,395395.62,395395.62,568.8700000000026
2022-09-13,22395.44,22799.0,19860.0,20173.57,431915.03,431915.03,-2221.869999999999
2022-09-14,20173.62,20541.48,19617.62,20226.71,340826.4,340826.4,53.090000000000146
2022-09-15,20227.17,20330.24,19497.0,19701.88,333069.76,333069.76,-525.2899999999972
2022-09-16,19701.88,19890.0,19320.01,19803.3,283791.07,283791.07,101.41999999999825
2022-09-17,19803.3,20189.0,19748.08,20113.62,179350.24,179350.24,310.3199999999997
2022-09-18,20112.61,20117.26,19335.62,19416.18,254217.47,254217.47,-696.4300000000003
2022-09-19,19417.45,19686.2,18232.56,19537.02,380512.4,380512.4,119.56999999999971
2022-09-20,19537.02,19634.62,18711.87,18875.0,324098.33,324098.33,-662.0200000000004
2022-09-21,18874.31,19956.0,18125.98,18461.36,385034.1,385034.1,-412.9500000000007
2022-09-22,18461.36,19550.17,18356.39,19401.63,379321.72,379321.72,940.2700000000004
2022-09-23,19401.63,19500.0,18531.42,19289.91,385886.92,385886.92,-111.72000000000116
2022-09-24,19288.57,19316.14,18805.34,18920.5,239496.57,239496.57,-368.0699999999997
2022-09-25,18921.99,19180.21,18629.2,18807.38,191191.45,191191.45,-114.61000000000058
2022-09-26,18809.13,19318.96,18680.72,19227.82,439239.22,439239.22,418.6899999999987
2022-09-27,19226.68,20385.86,18816.32,19079.13,593260.74,593260.74,-147.54999999999927
2022-09-28,19078.1,19790.0,18471.28,19412.82,521385.46,521385.46,334.72000000000116
2022-09-29,19412.82,19645.52,18843.01,19591.51,406424.93,406424.93,178.6899999999987
2022-09-30,19590.54,20185.0,19155.36,19422.61,444322.95,444322.95,-167.9300000000003
2022-10-01,19422.61,19484.0,19159.42,19310.95,165625.14,165625.14,-111.65999999999985
2022-10-02,19312.24,19395.91,18920.35,19056.8,206812.47,206812.47,-255.44000000000233
2022-10-03,19057.74,19719.1,18959.68,19629.08,293585.75,293585.75,571.3400000000001
2022-10-04,19629.08,20475.0,19490.6,20337.82,327012.0,327012.0,708.739999999998
2022-10-05,20337.82,20365.6,19730.0,20158.26,312239.75,312239.75,-179.5600000000013
2022-10-06,20158.26,20456.6,19853.0,19960.67,320122.17,320122.17,-197.59000000000015
2022-10-07,19960.67,20068.82,19320.0,19530.09,220874.84,220874.84,-430.5799999999981
2022-10-08,19530.09,19627.38,19237.14,19417.96,102480.1,102480.1,-112.13000000000102
2022-10-09,19416.52,19558.0,19316.04,19439.02,113900.83,113900.83,22.5
2022-10-10,19439.96,19525.0,19020.25,19131.87,212509.1,212509.1,-308.09000000000015
2022-10-11,19131.87,19268.09,18860.0,19060.0,243473.84,243473.84,-71.86999999999898
2022-10-12,19060.0,19238.31,18965.88,19155.53,213826.27,213826.27,95.52999999999884
2022-10-13,19155.1,19513.79,18190.0,19375.13,399756.68,399756.68,220.03000000000247
2022-10-14,19375.58,19951.87,19070.37,19176.93,351634.33,351634.33,-198.65000000000146
2022-10-15,19176.93,19227.68,18975.18,19069.39,113847.64,113847.64,-107.54000000000087
2022-10-16,19068.4,19425.84,19063.74,19262.98,131894.62,131894.62,194.5799999999981
2022-10-17,19262.98,19676.96,19152.03,19549.86,222813.88,222813.88,286.880000000001
2022-10-18,19548.48,19706.66,19091.0,19327.44,260313.08,260313.08,-221.04000000000087
2022-10-19,19327.44,19360.16,19065.97,19123.97,186137.3,186137.3,-203.46999999999753
2022-10-20,19123.35,19347.82,18900.0,19041.92,223530.13,223530.13,-81.43000000000029
2022-10-21,19041.92,19250.0,18650.0,19164.37,269310.76,269310.76,122.45000000000073
2022-10-22,19164.37,19257.0,19112.72,19204.35,110403.91,110403.91,39.97999999999956
2022-10-23,19204.29,19695.0,19070.11,19570.4,167057.2,167057.2,366.1100000000006
2022-10-24,19570.4,19601.15,19157.0,19329.72,256168.14,256168.14,-240.6800000000003
2022-10-25,19330.6,20415.87,19237.0,20080.07,326370.67,326370.67,749.4700000000012
2022-10-26,20079.02,21020.0,20050.41,20771.59,380492.7,380492.7,692.5699999999997
2022-10-27,20771.61,20872.21,20200.0,20295.11,328643.58,328643.58,-476.5
2022-10-28,20295.11,20750.0,20000.09,20591.84,287039.95,287039.95,296.72999999999956
2022-10-29,20591.84,21085.0,20554.01,20809.67,254881.78,254881.78,217.8299999999981
2022-10-30,20809.68,20931.21,20515.0,20627.48,192795.61,192795.61,-182.20000000000073
2022-10-31,20627.48,20845.92,20237.95,20490.74,303567.62,303567.62,-136.73999999999796
2022-11-01,20490.74,20700.0,20330.74,20483.62,279932.44,279932.44,-7.120000000002619
2022-11-02,20482.81,20800.0,20048.04,20151.84,373716.27,373716.27,-330.97000000000116
2022-11-03,20151.84,20393.32,20031.24,20207.82,319185.15,319185.15,55.97999999999956
2022-11-04,20207.12,21302.05,20180.96,21148.52,453694.39,453694.39,941.4000000000015
2022-11-05,21148.52,21480.65,21080.65,21299.37,245621.99,245621.99,150.84999999999854
2022-11-06,21299.37,21365.27,20886.13,20905.58,230036.97,230036.97,-393.78999999999724
2022-11-07,20905.58,21069.77,20384.89,20591.13,386977.6,386977.6,-314.4500000000007
2022-11-08,20590.67,20700.88,17166.83,18547.23,760705.36,760705.36,-2043.4399999999987
2022-11-09,18545.38,18587.76,15588.0,15922.81,731926.93,731926.93,-2622.5700000000015
2022-11-10,15922.68,18199.0,15754.26,17601.15,608448.36,608448.36,1678.4700000000012
2022-11-11,17602.45,17695.0,16361.6,17070.31,393552.86,393552.86,-532.1399999999994
2022-11-12,17069.98,17119.1,16631.39,16812.08,167819.96,167819.96,-257.8999999999978
2022-11-13,16813.16,16954.28,16229.0,16329.85,184960.79,184960.79,-483.3099999999995
2022-11-14,16331.78,17190.0,15815.21,16619.46,380210.78,380210.78,287.6799999999985
2022-11-15,16617.72,17134.69,16527.72,16900.57,282461.84,282461.84,282.84999999999854
2022-11-16,16900.57,17015.92,16378.61,16662.76,261493.41,261493.41,-237.8100000000013
2022-11-17,16661.61,16751.0,16410.74,16692.56,228038.98,228038.98,30.950000000000728
2022-11-18,16692.56,17011.0,16546.04,16700.45,214224.18,214224.18,7.889999999999418
2022-11-19,16699.43,16822.41,16553.53,16700.68,104963.16,104963.16,1.25
2022-11-20,16700.68,16753.33,16180.0,16280.23,154842.13,154842.13,-420.4500000000007
2022-11-21,16279.5,16319.0,15476.0,15781.29,324097.0,324097.0,-498.2099999999991
2022-11-22,15781.29,16315.0,15616.63,16226.94,239548.07,239548.07,445.64999999999964
2022-11-23,16227.96,16706.0,16160.2,16603.11,264927.7,264927.7,375.15000000000146
2022-11-24,16603.11,16812.63,16458.05,16598.95,206565.92,206565.92,-4.1599999999998545
2022-11-25,16599.55,16666.0,16342.81,16522.14,182089.5,182089.5,-77.40999999999985
2022-11-26,16521.35,16701.99,16385.0,16458.57,181804.82,181804.82,-62.779999999998836
2022-11-27,16457.61,16600.0,16401.0,16428.78,162025.48,162025.48,-28.830000000001746
2022-11-28,16428.77,16487.04,15995.27,16212.91,252695.4,252695.4,-215.86000000000058
2022-11-29,16212.18,16548.71,16100.0,16442.53,248106.25,248106.25,230.34999999999854
2022-11-30,16442.91,17249.0,16428.3,17163.64,303019.81,303019.81,720.7299999999996
2022-12-01,17165.53,17324.0,16855.01,16977.37,232818.18,232818.18,-188.15999999999985
2022-12-02,16978.0,17105.73,16787.85,17092.74,202372.21,202372.21,114.7400000000016
2022-12-03,17092.13,17188.98,16858.74,16885.2,154542.57,154542.57,-206.9300000000003
2022-12-04,16885.2,17202.84,16878.25,17105.7,178619.13,178619.13,220.5
2022-12-05,17106.65,17424.25,16867.0,16966.35,233703.29,233703.29,-140.3000000000029
2022-12-06,16966.35,17107.01,16906.37,17088.96,218730.77,218730.77,122.61000000000058
2022-12-07,17088.96,17142.21,16678.83,16836.64,220657.41,220657.41,-252.3199999999997
2022-12-08,16836.64,17299.0,16733.49,17224.1,236417.98,236417.98,387.4599999999991
2022-12-09,17224.1,17360.0,17058.21,17128.56,238422.06,238422.06,-95.53999999999724
2022-12-10,17128.56,17227.72,17092.0,17127.49,140573.98,140573.98,-1.069999999999709
2022-12-11,17127.49,17270.99,17071.0,17085.05,155286.48,155286.48,-42.44000000000233
2022-12-12,17085.05,17241.89,16871.85,17209.83,226227.5,226227.5,124.78000000000247
2022-12-13,17208.93,18000.0,17080.14,17774.7,284462.91,284462.91,565.7700000000004
2022-12-14,17775.82,18387.95,17660.94,17803.15,266681.22,266681.22,27.330000000001746
2022-12-15,17804.01,17854.82,17275.51,17356.34,223701.97,223701.97,-447.66999999999825
2022-12-16,17356.96,17531.73,16527.32,16632.12,253379.04,253379.04,-724.8400000000001
2022-12-17,16631.5,16796.82,16579.85,16776.52,144825.67,144825.67,145.02000000000044
2022-12-18,16777.54,16863.26,16663.07,16738.21,112619.32,112619.32,-39.330000000001746
2022-12-19,16739.0,16815.99,16256.3,16438.88,179094.28,179094.28,-300.119999999999
2022-12-20,16438.88,17061.27,16397.2,16895.56,248808.92,248808.92,456.6800000000003
2022-12-21,16896.15,16925.0,16723.0,16824.67,156810.96,156810.96,-71.4800000000032
2022-12-22,16824.68,16868.52,16559.85,16821.43,176044.27,176044.27,-3.25
2022-12-23,16821.9,16955.14,16731.13,16778.5,161612.01,161612.01,-43.400000000001455
2022-12-24,16778.52,16869.99,16776.62,16836.12,100224.29,100224.29,57.599999999998545
2022-12-25,16835.73,16857.96,16721.0,16832.11,125441.07,125441.07,-3.6199999999989814
2022-12-26,16832.11,16944.52,16791.0,16919.39,124564.01,124564.01,87.27999999999884
2022-12-27,16919.39,16972.83,16592.37,16706.36,173749.59,173749.59,-213.02999999999884
2022-12-28,16706.06,16785.19,16465.33,16547.31,193037.57,193037.57,-158.75
2022-12-29,16547.32,16664.41,16488.91,16633.47,160998.47,160998.47,86.15000000000146
2022-12-30,16633.47,16677.35,16333.0,16607.48,164916.31,164916.31,-25.9900000000016
2022-12-31,16607.48,16644.09,16470.0,16542.4,114490.43,114490.43,-65.07999999999811
2023-01-01,16541.77,16628.0,16499.01,16616.75,96925.41,96925.41,74.97999999999956
2023-01-02,16617.17,16799.23,16548.7,16672.87,121888.57,121888.57,55.70000000000073
2023-01-03,16672.78,16778.4,16605.28,16675.18,159541.54,159541.54,2.400000000001455
2023-01-04,16675.65,16991.87,16652.66,16850.36,220362.19,220362.19,174.70999999999913
2023-01-05,16850.36,16879.82,16753.0,16831.85,163473.57,163473.57,-18.510000000002037
2023-01-06,16831.85,17041.0,16679.0,16950.65,207401.28,207401.28,118.80000000000291
2023-01-07,16950.31,16981.91,16908.0,16943.57,104526.57,104526.57,-6.740000000001601
2023-01-08,16943.83,17176.99,16911.0,17127.83,135155.9,135155.9,184.0
2023-01-09,17127.83,17398.8,17104.66,17178.26,266211.53,266211.53,50.42999999999665
2023-01-10,17179.04,17499.0,17146.34,17440.66,221382.43,221382.43,261.619999999999
2023-01-11,17440.64,18000.0,17315.6,17943.26,262221.61,262221.61,502.619999999999
2023-01-12,17943.26,19117.04,17892.05,18846.62,454568.32,454568.32,903.3600000000006
2023-01-13,18846.62,20000.0,18714.12,19930.01,368615.88,368615.88,1083.3899999999994
2023-01-14,19930.01,21258.0,19888.05,20954.92,393913.75,393913.75,1024.9099999999999
2023-01-15,20952.76,21050.74,20551.01,20871.5,178542.23,178542.23,-81.2599999999984
2023-01-16,20872.99,21474.05,20611.48,21185.65,293078.08,293078.08,312.65999999999985
2023-01-17,21185.65,21647.45,20841.31,21134.81,275407.74,275407.74,-50.840000000000146
2023-01-18,21132.29,21650.0,20407.15,20677.47,350916.02,350916.02,-454.8199999999997
2023-01-19,20677.47,21192.0,20659.19,21071.59,251385.85,251385.85,394.119999999999
2023-01-20,21071.59,22755.93,20861.28,22667.21,338079.14,338079.14,1595.619999999999
2023-01-21,22666.0,23371.8,22422.0,22783.55,346445.48,346445.48,117.54999999999927
2023-01-22,22783.35,23078.71,22292.37,22707.88,253577.75,253577.75,-75.46999999999753
2023-01-23,22706.02,23180.0,22500.0,22916.45,293588.38,293588.38,210.4300000000003
2023-01-24,22917.81,23162.2,22462.93,22632.89,293158.78,293158.78,-284.9200000000019
2023-01-25,22631.94,23816.73,22300.0,23060.94,346042.83,346042.83,429.0
2023-01-26,23060.42,23282.47,22850.01,23009.65,288924.44,288924.44,-50.7699999999968
2023-01-27,23009.65,23500.0,22534.88,23074.16,280833.86,280833.86,64.5099999999984
2023-01-28,23074.16,23189.0,22878.46,23022.6,148115.71,148115.71,-51.56000000000131
2023-01-29,23021.4,23960.54,22967.76,23742.3,295688.79,295688.79,720.8999999999978
2023-01-30,23743.37,23800.51,22500.0,22826.15,302405.9,302405.9,-917.2199999999975
2023-01-31,22827.38,23320.0,22714.77,23125.13,264649.35,264649.35,297.75
2023-02-01,23125.13,23812.66,22760.23,23732.66,310790.42,310790.42,607.5299999999988
2023-02-02,23731.41,24255.0,23363.27,23488.94,364177.21,364177.21,-242.47000000000116
2023-02-03,23489.33,23715.7,23204.62,23431.9,332571.03,332571.03,-57.43000000000029
2023-02-04,23431.9,23587.78,23253.96,23326.84,166126.47,166126.47,-105.06000000000131
2023-02-05,23327.66,23433.33,22743.0,22932.91,209251.34,209251.34,-394.75
2023-02-06,22932.91,23158.25,22628.13,22762.52,265371.61,265371.61,-170.38999999999942
2023-02-07,22762.52,23350.25,22745.78,23240.46,308006.72,308006.72,477.9399999999987
2023-02-08,23242.42,23452.0,22665.85,22963.0,280056.31,280056.31,-279.41999999999825
2023-02-09,22961.85,23011.39,21688.0,21796.35,402894.7,402894.7,-1165.5
2023-02-10,21797.83,21938.16,21451.0,21625.19,338591.94,338591.94,-172.64000000000306
2023-02-11,21625.19,21906.32,21599.78,21862.55,177021.58,177021.58,237.36000000000058
2023-02-12,21862.02,22090.0,21630.0,21783.54,204435.65,204435.65,-78.47999999999956
2023-02-13,21782.37,21894.99,21351.07,21773.97,295730.77,295730.77,-8.399999999997817
2023-02-14,21774.63,22319.08,21532.77,22199.84,361958.4,361958.4,425.2099999999991
