,Opening Price (USD),Highest Price (USD),Lowest Price (USD),Closing Price (USD),5. volume,6. market cap (USD),Difference between opening and closing
2022-07-29,1724.52,1765.99,1655.02,1721.68,1205266.57,1205266.57,-2.839999999999918
2022-07-30,1721.68,1744.85,1673.01,1697.0,735132.53,735132.53,-24.680000000000064
2022-07-31,1697.0,1754.69,1666.0,1678.12,696326.81,696326.81,-18.88000000000011
2022-08-01,1678.12,1704.68,1606.12,1630.28,801566.56,801566.56,-47.83999999999992
2022-08-02,1630.28,1678.0,1559.28,1630.91,1081964.51,1081964.51,0.6300000000001091
2022-08-03,1630.91,1685.03,1589.71,1618.16,777724.74,777724.74,-12.75
2022-08-04,1618.16,1662.79,1580.39,1607.96,735552.18,735552.18,-10.200000000000045
2022-08-05,1607.97,1742.07,1605.64,1736.81,1005846.47,1005846.47,128.83999999999992
2022-08-06,1736.81,1749.93,1685.26,1690.6,523314.64,523314.64,-46.210000000000036
2022-08-07,1690.6,1729.79,1668.0,1700.19,439904.76,439904.76,9.590000000000146
2022-08-08,1700.2,1818.0,1693.87,1777.05,781620.54,781620.54,76.84999999999991
2022-08-09,1777.05,1790.83,1667.93,1702.76,818171.1,818171.1,-74.28999999999996
2022-08-10,1702.76,1885.0,1656.78,1853.57,1317767.51,1317767.51,150.80999999999995
2022-08-11,1853.58,1942.0,1850.32,1880.19,1105261.9,1105261.9,26.610000000000127
2022-08-12,1880.19,1964.71,1853.06,1958.28,717628.1,717628.1,78.08999999999992
2022-08-13,1958.28,2020.0,1946.5,1983.55,695876.03,695876.03,25.269999999999982
2022-08-14,1983.55,2030.0,1906.0,1935.31,569583.49,569583.49,-48.24000000000001
2022-08-15,1935.32,2012.47,1872.31,1899.06,949162.33,949162.33,-36.25999999999999
2022-08-16,1899.05,1915.0,1853.0,1876.67,622729.15,622729.15,-22.37999999999988
2022-08-17,1876.67,1959.43,1818.74,1834.25,951824.9,951824.9,-42.42000000000007
2022-08-18,1834.24,1882.37,1821.25,1846.39,606254.02,606254.02,12.150000000000091
2022-08-19,1846.39,1848.0,1602.37,1609.01,1419826.95,1419826.95,-237.3800000000001
2022-08-20,1609.0,1657.08,1523.67,1576.04,914615.92,914615.92,-32.960000000000036
2022-08-21,1576.03,1646.52,1562.34,1618.13,780662.61,780662.61,42.100000000000136
2022-08-22,1618.13,1629.72,1529.92,1624.66,941192.9,941192.9,6.529999999999973
2022-08-23,1624.65,1676.07,1563.76,1665.41,940246.93,940246.93,40.75999999999999
2022-08-24,1665.4,1694.13,1604.92,1656.56,744667.61,744667.61,-8.840000000000146
2022-08-25,1656.56,1722.0,1653.68,1695.11,603090.71,603090.71,38.549999999999955
2022-08-26,1695.11,1706.45,1486.85,1508.18,1149912.83,1149912.83,-186.92999999999984
2022-08-27,1508.18,1518.42,1447.52,1491.06,756136.68,756136.68,-17.12000000000012
2022-08-28,1491.06,1511.0,1424.0,1426.76,544846.45,544846.45,-64.29999999999995
2022-08-29,1426.76,1559.99,1422.08,1551.8,826252.08,826252.08,125.03999999999996
2022-08-30,1551.79,1606.13,1473.61,1524.59,1003075.02,1003075.02,-27.200000000000045
2022-08-31,1524.59,1619.78,1524.59,1554.1,949227.68,949227.68,29.50999999999999
2022-09-01,1554.11,1599.0,1512.77,1586.16,728710.48,728710.48,32.05000000000018
2022-09-02,1586.17,1650.0,1546.41,1575.35,919009.66,919009.66,-10.820000000000164
2022-09-03,1575.35,1582.71,1534.28,1557.46,321397.22,321397.22,-17.889999999999873
2022-09-04,1557.45,1583.66,1540.66,1579.28,296591.12,296591.12,21.829999999999927
2022-09-05,1579.29,1631.99,1556.56,1617.8,503492.94,503492.94,38.50999999999999
2022-09-06,1617.8,1687.4,1555.0,1559.01,1010722.86,1010722.86,-58.789999999999964
2022-09-07,1559.01,1657.5,1490.66,1630.0,850991.42,850991.42,70.99000000000001
2022-09-08,1630.0,1663.56,1595.06,1635.37,645124.01,645124.01,5.369999999999891
2022-09-09,1635.37,1746.13,1630.51,1718.23,837458.21,837458.21,82.86000000000013
2022-09-10,1718.24,1789.0,1706.03,1774.12,411046.25,411046.25,55.87999999999988
2022-09-11,1774.12,1789.0,1720.1,1766.11,409287.73,409287.73,-8.009999999999991
2022-09-12,1766.12,1783.0,1693.0,1716.37,630774.6,630774.6,-49.75
2022-09-13,1716.37,1760.51,1560.54,1574.4,1134549.73,1134549.73,-141.9699999999998
2022-09-14,1574.4,1647.01,1552.38,1638.39,764562.54,764562.54,63.99000000000001
2022-09-15,1638.4,1655.2,1458.0,1472.75,1335499.8,1335499.8,-165.6500000000001
2022-09-16,1472.76,1483.35,1405.52,1433.9,693597.24,693597.24,-38.8599999999999
2022-09-17,1433.9,1476.13,1409.12,1468.83,421391.37,421391.37,34.929999999999836
2022-09-18,1468.82,1469.63,1325.55,1334.51,804113.47,804113.47,-134.30999999999995
2022-09-19,1334.51,1393.35,1280.0,1375.98,974855.2,974855.2,41.47000000000003
2022-09-20,1375.98,1384.78,1312.71,1322.93,658027.15,658027.15,-53.049999999999955
2022-09-21,1322.94,1408.9,1220.0,1245.78,1192266.74,1192266.74,-77.16000000000008
2022-09-22,1245.79,1350.08,1237.32,1326.46,904282.27,904282.27,80.67000000000007
2022-09-23,1326.47,1360.0,1262.15,1327.25,974052.36,974052.36,0.7799999999999727
2022-09-24,1327.24,1349.33,1306.52,1317.13,517557.35,517557.35,-10.1099999999999
2022-09-25,1317.13,1337.0,1269.27,1294.63,515533.84,515533.84,-22.5
2022-09-26,1294.62,1340.42,1277.85,1336.17,799166.43,799166.43,41.55000000000018
2022-09-27,1336.17,1400.0,1303.75,1328.02,860584.89,860584.89,-8.150000000000091
2022-09-28,1328.01,1355.7,1253.2,1337.2,919314.91,919314.91,9.190000000000055
2022-09-29,1337.2,1352.02,1288.52,1335.7,770591.69,770591.69,-1.5
2022-09-30,1335.69,1373.19,1313.35,1328.72,740753.61,740753.61,-6.970000000000027
2022-10-01,1328.71,1333.69,1302.68,1311.79,252081.91,252081.91,-16.920000000000073
2022-10-02,1311.79,1317.93,1270.0,1276.72,371740.04,371740.04,-35.069999999999936
2022-10-03,1276.72,1329.9,1263.04,1323.09,483775.24,483775.24,46.36999999999989
2022-10-04,1323.1,1369.55,1318.66,1361.49,476207.67,476207.67,38.3900000000001
2022-10-05,1361.5,1364.77,1316.29,1352.2,483508.78,483508.78,-9.299999999999955
2022-10-06,1352.2,1383.99,1345.01,1352.06,573975.32,573975.32,-0.14000000000010004
2022-10-07,1352.07,1361.75,1317.26,1331.1,491999.88,491999.88,-20.970000000000027
2022-10-08,1331.1,1337.35,1303.51,1315.48,203391.66,203391.66,-15.61999999999989
2022-10-09,1315.48,1329.0,1307.26,1323.13,186201.92,186201.92,7.650000000000091
2022-10-10,1323.13,1338.0,1288.0,1290.03,393663.01,393663.01,-33.100000000000136
2022-10-11,1290.03,1298.0,1267.01,1280.11,429430.39,429430.39,-9.920000000000073
2022-10-12,1280.11,1306.87,1275.25,1294.44,369712.58,369712.58,14.330000000000155
2022-10-13,1294.44,1301.58,1190.0,1287.08,945618.32,945618.32,-7.360000000000127
2022-10-14,1287.08,1343.12,1283.39,1296.27,669742.81,669742.81,9.190000000000055
2022-10-15,1296.26,1301.69,1263.64,1274.92,287100.95,287100.95,-21.339999999999918
2022-10-16,1274.93,1315.35,1274.67,1305.95,293321.36,293321.36,31.019999999999982
2022-10-17,1305.96,1338.57,1295.64,1331.4,459848.49,459848.49,25.440000000000055
2022-10-18,1331.39,1341.73,1286.72,1310.71,572728.92,572728.92,-20.680000000000064
2022-10-19,1310.71,1313.5,1280.31,1285.09,368637.51,368637.51,-25.62000000000012
2022-10-20,1285.09,1310.87,1270.36,1282.57,428531.61,428531.61,-2.519999999999982
2022-10-21,1282.57,1306.97,1252.65,1299.75,468076.8,468076.8,17.180000000000064
2022-10-22,1299.76,1320.2,1294.32,1313.61,221776.7,221776.7,13.849999999999909
2022-10-23,1313.62,1371.55,1299.44,1364.2,432269.46,432269.46,50.580000000000155
2022-10-24,1364.19,1370.6,1324.17,1343.61,611830.8,611830.8,-20.580000000000155
2022-10-25,1343.61,1525.16,1334.94,1459.74,1127932.9,1127932.9,116.13000000000011
2022-10-26,1459.74,1594.99,1457.44,1566.1,1236044.7,1236044.7,106.3599999999999
2022-10-27,1566.11,1578.58,1503.2,1514.05,869454.49,869454.49,-52.059999999999945
2022-10-28,1514.04,1574.9,1479.82,1554.41,858954.44,858954.44,40.37000000000012
2022-10-29,1554.4,1663.06,1547.66,1619.55,914161.08,914161.08,65.14999999999986
2022-10-30,1619.55,1640.06,1576.56,1590.44,476036.42,476036.42,-29.1099999999999
2022-10-31,1590.45,1635.8,1545.43,1572.69,810334.24,810334.24,-17.75999999999999
2022-11-01,1572.69,1612.92,1563.69,1578.48,527539.3,527539.3,5.789999999999964
2022-11-02,1578.47,1621.68,1502.32,1518.34,981395.36,981395.36,-60.13000000000011
2022-11-03,1518.33,1559.01,1515.17,1531.01,560202.88,560202.88,12.680000000000064
2022-11-04,1531.01,1680.0,1528.4,1644.78,935531.48,935531.48,113.76999999999998
2022-11-05,1644.78,1666.97,1621.42,1626.98,351385.54,351385.54,-17.799999999999955
2022-11-06,1626.98,1639.02,1564.39,1568.29,414863.95,414863.95,-58.690000000000055
2022-11-07,1568.25,1608.04,1545.03,1568.1,642409.45,642409.45,-0.15000000000009095
2022-11-08,1568.09,1579.98,1233.0,1334.77,2339916.51,2339916.51,-233.31999999999994
2022-11-09,1334.78,1337.16,1073.53,1102.73,2494797.94,2494797.94,-232.04999999999995
2022-11-10,1102.73,1350.0,1085.93,1299.28,1975955.68,1975955.68,196.54999999999995
2022-11-11,1299.28,1310.0,1201.26,1289.28,1308087.15,1308087.15,-10.0
2022-11-12,1289.35,1292.16,1238.7,1257.25,547772.92,547772.92,-32.09999999999991
2022-11-13,1257.25,1274.23,1200.66,1221.49,547410.53,547410.53,-35.75999999999999
2022-11-14,1221.5,1291.2,1171.13,1243.28,934742.01,934742.01,21.779999999999973
2022-11-15,1243.29,1291.0,1234.01,1253.23,632825.57,632825.57,9.940000000000055
2022-11-16,1253.22,1268.67,1187.06,1216.17,673339.72,673339.72,-37.049999999999955
2022-11-17,1216.16,1228.22,1181.05,1200.43,530537.35,530537.35,-15.730000000000018
2022-11-18,1200.42,1234.0,1199.18,1212.58,360218.53,360218.53,12.159999999999854
2022-11-19,1212.58,1235.0,1197.67,1217.67,209789.59,209789.59,5.0900000000001455
2022-11-20,1217.67,1227.07,1132.65,1142.21,531108.76,531108.76,-75.46000000000004
2022-11-21,1142.21,1146.99,1079.76,1107.34,922647.95,922647.95,-34.87000000000012
2022-11-22,1107.34,1146.13,1075.0,1139.6,748884.58,748884.58,32.25999999999999
2022-11-23,1139.59,1190.0,1127.75,1184.52,636927.16,636927.16,44.930000000000064
2022-11-24,1184.52,1217.71,1180.6,1203.73,486080.61,486080.61,19.210000000000036
2022-11-25,1203.72,1207.77,1171.2,1199.3,391430.17,391430.17,-4.420000000000073
2022-11-26,1199.29,1235.66,1196.2,1205.6,379840.81,379840.81,6.309999999999945
2022-11-27,1205.61,1223.33,1188.65,1193.88,286386.8,286386.8,-11.72999999999979
2022-11-28,1193.88,1199.25,1151.02,1167.77,478795.61,478795.61,-26.110000000000127
2022-11-29,1167.77,1228.37,1158.27,1216.49,512143.59,512143.59,48.72000000000003
2022-11-30,1216.49,1309.77,1212.5,1294.46,815679.27,815679.27,77.97000000000003
2022-12-01,1294.46,1299.9,1262.77,1276.41,430018.74,430018.74,-18.049999999999955
2022-12-02,1276.4,1297.18,1265.24,1295.59,371559.59,371559.59,19.189999999999827
2022-12-03,1295.58,1309.0,1236.26,1240.51,347148.26,347148.26,-55.069999999999936
2022-12-04,1240.5,1287.19,1240.1,1279.41,324129.55,324129.55,38.91000000000008
2022-12-05,1279.4,1305.11,1246.61,1259.41,391628.52,391628.52,-19.99000000000001
2022-12-06,1259.41,1274.76,1241.56,1271.32,301631.84,301631.84,11.909999999999854
2022-12-07,1271.31,1278.69,1218.01,1231.18,398559.52,398559.52,-40.12999999999988
2022-12-08,1231.18,1292.58,1222.01,1280.18,406653.54,406653.54,49.0
2022-12-09,1280.18,1296.64,1250.0,1263.1,406008.0,406008.0,-17.080000000000155
2022-12-10,1263.11,1283.61,1259.6,1266.35,182278.64,182278.64,3.240000000000009
2022-12-11,1266.35,1284.75,1255.85,1263.01,180494.9,180494.9,-3.339999999999918
2022-12-12,1263.0,1278.9,1240.03,1275.4,363750.55,363750.55,12.400000000000091
2022-12-13,1275.41,1349.0,1255.1,1320.69,659393.88,659393.88,45.27999999999997
2022-12-14,1320.69,1352.72,1301.0,1307.44,554465.57,554465.57,-13.25
2022-12-15,1307.45,1311.14,1259.27,1266.54,390051.24,390051.24,-40.91000000000008
2022-12-16,1266.53,1280.06,1155.32,1166.83,751422.28,751422.28,-99.70000000000005
2022-12-17,1166.82,1190.03,1161.92,1187.16,328881.63,328881.63,20.340000000000146
2022-12-18,1187.16,1199.54,1170.32,1183.06,252260.14,252260.14,-4.100000000000136
2022-12-19,1183.06,1195.0,1150.51,1167.82,296832.72,296832.72,-15.240000000000009
2022-12-20,1167.82,1230.47,1163.12,1216.94,465184.19,465184.19,49.12000000000012
2022-12-21,1216.95,1223.39,1203.02,1213.78,245723.84,245723.84,-3.1700000000000728
2022-12-22,1213.78,1237.99,1182.54,1217.71,336761.66,336761.66,3.9300000000000637
2022-12-23,1217.72,1231.99,1210.0,1219.99,278604.29,278604.29,2.269999999999982
2022-12-24,1219.98,1227.99,1214.69,1220.41,123701.53,123701.53,0.43000000000006366
2022-12-25,1220.42,1225.0,1193.18,1218.51,231652.06,231652.06,-1.9100000000000819
2022-12-26,1218.52,1231.09,1211.67,1228.11,162723.09,162723.09,9.589999999999918
2022-12-27,1228.12,1233.73,1200.58,1211.55,262437.64,262437.64,-16.569999999999936
2022-12-28,1211.55,1215.78,1181.06,1190.15,367828.89,367828.89,-21.399999999999864
2022-12-29,1190.15,1206.57,1186.77,1200.49,249130.49,249130.49,10.339999999999918
2022-12-30,1200.48,1202.15,1181.08,1199.99,266014.21,266014.21,-0.4900000000000091
2022-12-31,1199.98,1208.46,1191.66,1196.13,139379.28,139379.28,-3.849999999999909
2023-01-01,1196.13,1204.67,1190.57,1200.34,117762.07,117762.07,4.209999999999809
2023-01-02,1200.33,1224.29,1193.0,1214.0,252794.14,252794.14,13.670000000000073
2023-01-03,1213.99,1219.89,1204.93,1214.55,205519.49,205519.49,0.5599999999999454
2023-01-04,1214.56,1272.6,1212.71,1256.9,457799.66,457799.66,42.340000000000146
2023-01-05,1256.91,1259.95,1242.81,1251.24,272805.33,272805.33,-5.670000000000073
2023-01-06,1251.25,1276.7,1236.0,1269.14,342344.2,342344.2,17.8900000000001
2023-01-07,1269.13,1271.09,1261.3,1264.07,129474.29,129474.29,-5.060000000000173
2023-01-08,1264.06,1296.0,1257.77,1290.16,213636.78,213636.78,26.100000000000136
2023-01-09,1290.15,1344.91,1285.44,1320.39,581727.7,581727.7,30.24000000000001
2023-01-10,1320.4,1347.69,1316.8,1335.62,459660.23,459660.23,15.2199999999998
2023-01-11,1335.63,1398.0,1321.04,1389.39,472465.96,472465.96,53.75999999999999
2023-01-12,1389.4,1438.0,1361.92,1415.92,877712.45,877712.45,26.519999999999982
2023-01-13,1415.91,1464.0,1401.03,1451.2,499377.86,499377.86,35.289999999999964
2023-01-14,1451.21,1599.98,1449.14,1549.9,940691.78,940691.78,98.69000000000005
2023-01-15,1549.91,1566.66,1516.03,1552.52,387832.71,387832.71,2.6099999999999
2023-01-16,1552.52,1604.5,1521.31,1576.94,574622.9,574622.9,24.420000000000073
2023-01-17,1576.94,1609.0,1541.15,1565.57,506771.72,506771.72,-11.370000000000118
2023-01-18,1565.56,1610.0,1501.39,1511.43,752534.89,752534.89,-54.12999999999988
2023-01-19,1511.44,1564.43,1509.15,1551.09,308679.46,308679.46,39.649999999999864
2023-01-20,1551.09,1669.9,1542.02,1658.52,440571.0,440571.0,107.43000000000006
2023-01-21,1658.53,1679.26,1616.21,1626.66,494248.6,494248.6,-31.86999999999989
2023-01-22,1626.65,1663.89,1604.0,1627.44,431729.69,431729.69,0.7899999999999636
2023-01-23,1627.43,1648.09,1585.29,1626.29,407267.12,407267.12,-1.1400000000001
2023-01-24,1626.28,1641.46,1535.0,1555.97,462275.32,462275.32,-70.30999999999995
2023-01-25,1555.97,1641.0,1518.0,1611.94,646474.92,646474.92,55.97000000000003
2023-01-26,1611.95,1632.84,1577.43,1601.09,532777.85,532777.85,-10.860000000000127
2023-01-27,1601.08,1621.0,1552.54,1597.62,512093.39,512093.39,-3.4600000000000364
2023-01-28,1597.61,1606.83,1555.99,1572.1,313675.66,313675.66,-25.50999999999999
2023-01-29,1572.1,1660.0,1566.33,1644.72,551767.91,551767.91,72.62000000000012
2023-01-30,1644.73,1647.53,1535.0,1566.2,595055.33,595055.33,-78.52999999999997
2023-01-31,1566.21,1605.18,1561.63,1585.33,348856.68,348856.68,19.11999999999989
2023-02-01,1585.32,1647.77,1555.18,1641.68,474617.17,474617.17,56.36000000000013
2023-02-02,1641.67,1714.68,1626.85,1643.12,629188.89,629188.89,1.449999999999818
2023-02-03,1643.12,1676.0,1625.93,1663.52,464815.03,464815.03,20.40000000000009
2023-02-04,1663.52,1695.29,1645.43,1666.38,308227.13,308227.13,2.8600000000001273
2023-02-05,1666.39,1673.81,1609.3,1629.02,413579.67,413579.67,-37.37000000000012
2023-02-06,1629.01,1658.56,1605.01,1614.29,384119.42,384119.42,-14.720000000000027
2023-02-07,1614.28,1678.37,1613.14,1671.03,451922.4,451922.4,56.75
2023-02-08,1671.03,1697.91,1630.47,1650.43,417966.25,417966.25,-20.59999999999991
2023-02-09,1650.42,1656.17,1524.4,1545.35,658011.7,658011.7,-105.07000000000016
2023-02-10,1545.35,1555.01,1490.0,1513.06,484654.22,484654.22,-32.289999999999964
2023-02-11,1513.05,1543.0,1505.0,1538.51,289691.57,289691.57,25.460000000000036
2023-02-12,1538.5,1548.02,1493.08,1514.83,286758.37,286758.37,-23.670000000000073
2023-02-13,1514.82,1526.1,1461.93,1505.24,643152.39,643152.39,-9.579999999999927
2023-02-14,1505.25,1569.0,1482.66,1555.71,668964.38,668964.38,50.460000000000036
2023-02-15,1555.7,1680.0,1542.55,1674.92,581207.86,581207.86,119.22000000000003
2023-02-16,1674.92,1742.97,1633.72,1637.84,832723.67,832723.67,-37.080000000000155
2023-02-17,1637.83,1722.0,1630.51,1693.87,579934.66,579934.66,56.039999999999964
2023-02-18,1693.81,1713.13,1679.77,1691.62,267305.78,267305.78,-2.1900000000000546
2023-02-19,1691.62,1726.59,1666.14,1679.75,401023.05,401023.05,-11.86999999999989
2023-02-20,1679.74,1719.89,1650.56,1703.27,451314.83,451314.83,23.529999999999973
2023-02-21,1703.27,1716.66,1636.3,1659.76,520354.47,520354.47,-43.50999999999999
2023-02-22,1659.77,1666.95,1595.07,1643.14,528875.48,528875.48,-16.62999999999988
2023-02-23,1643.15,1679.0,1628.75,1650.53,501305.97,501305.97,7.379999999999882
2023-02-24,1650.52,1664.66,1575.64,1607.8,512515.5,512515.5,-42.72000000000003
2023-02-25,1607.8,1608.98,1557.33,1594.58,290188.04,290188.04,-13.220000000000027
2023-02-26,1594.58,1651.26,1587.76,1641.36,308607.99,308607.99,46.77999999999997
2023-02-27,1641.37,1665.22,1608.0,1633.45,431861.41,431861.41,-7.919999999999845
2023-02-28,1633.45,1647.52,1596.66,1605.23,393523.16,393523.16,-28.220000000000027
2023-03-01,1605.24,1669.72,1595.0,1665.22,474456.82,474456.82,59.98000000000002
2023-03-02,1665.23,1677.86,1619.18,1647.86,423023.81,423023.81,-17.37000000000012
2023-03-03,1647.86,1649.25,1544.39,1569.45,742816.6,742816.6,-78.40999999999985
2023-03-04,1569.45,1577.53,1549.12,1566.73,237640.26,237640.26,-2.7200000000000273
2023-03-05,1566.74,1588.77,1553.05,1564.58,299240.74,299240.74,-2.160000000000082
2023-03-06,1564.57,1583.49,1554.44,1565.84,307709.3,307709.3,1.2699999999999818
2023-03-07,1565.84,1584.49,1536.14,1561.96,437947.9,437947.9,-3.8799999999998818
2023-03-08,1561.95,1570.89,1523.61,1532.38,460101.77,460101.77,-29.569999999999936
2023-03-09,1532.38,1546.45,1408.0,1437.32,718485.14,718485.14,-95.06000000000017
2023-03-10,1437.32,1439.43,1368.39,1426.44,960262.45,960262.45,-10.879999999999882
2023-03-11,1426.43,1478.07,1408.4,1471.97,1374859.62,1374859.62,45.539999999999964
2023-03-12,1471.93,1594.19,1448.3,1580.33,1002355.09,1002355.09,108.39999999999986
2023-03-13,1580.33,1693.49,1565.0,1673.45,1228063.61,1228063.61,93.12000000000012
2023-03-14,1673.44,1780.02,1655.24,1699.4,1283321.24,1283321.24,25.960000000000036
2023-03-15,1699.41,1716.9,1611.0,1649.96,963142.48,963142.48,-49.450000000000045
2023-03-16,1649.95,1691.42,1632.18,1673.73,627985.61,627985.61,23.779999999999973
2023-03-17,1673.73,1800.0,1662.65,1789.27,907528.28,907528.28,115.53999999999996
2023-03-18,1789.26,1841.0,1747.47,1758.84,711614.73,711614.73,-30.420000000000073
2023-03-19,1758.84,1841.36,1757.92,1780.68,541131.89,541131.89,21.840000000000146
2023-03-20,1780.67,1803.05,1722.0,1732.78,682848.12,682848.12,-47.8900000000001
2023-03-21,1732.77,1835.0,1717.01,1801.23,742348.5,742348.5,68.46000000000004
2023-03-22,1801.23,1819.98,1710.12,1734.33,891287.6,891287.6,-66.90000000000009
2023-03-23,1734.34,1857.16,1729.35,1813.79,732061.1,732061.1,79.45000000000005
2023-03-24,1813.78,1818.99,1726.4,1749.57,564770.14,564770.14,-64.21000000000004
2023-03-25,1749.57,1763.23,1713.09,1741.88,355679.37,355679.37,-7.689999999999827
2023-03-26,1741.88,1801.0,1739.31,1773.88,354933.24,354933.24,32.0
2023-03-27,1773.88,1780.48,1686.13,1715.22,570563.5,570563.5,-58.66000000000008
2023-03-28,1715.21,1795.73,1701.13,1772.99,536511.4,536511.4,57.77999999999997
2023-03-29,1773.0,1827.99,1772.48,1793.07,536865.6,536865.6,20.069999999999936
2023-03-30,1793.06,1829.69,1763.0,1793.61,579690.04,579690.04,0.5499999999999545
2023-03-31,1793.6,1847.28,1777.91,1821.52,554525.48,554525.48,27.920000000000073
2023-04-01,1821.52,1842.83,1807.81,1820.79,272904.97,272904.97,-0.7300000000000182
2023-04-02,1820.8,1824.81,1771.7,1794.51,322122.94,322122.94,-26.289999999999964
2023-04-03,1794.51,1839.99,1762.77,1810.51,628503.66,628503.66,16.0
2023-04-04,1810.51,1891.91,1802.01,1870.37,622208.64,622208.64,59.8599999999999
2023-04-05,1870.38,1942.98,1864.58,1908.69,548595.52,548595.52,38.309999999999945
2023-04-06,1908.68,1909.91,1853.7,1872.41,396241.44,396241.44,-36.26999999999998
2023-04-07,1872.41,1882.61,1841.46,1863.72,284256.49,284256.49,-8.690000000000055
2023-04-08,1863.73,1879.38,1847.0,1848.82,197905.54,197905.54,-14.910000000000082
2023-04-09,1848.82,1873.99,1824.01,1858.92,287131.31,287131.31,10.100000000000136
2023-04-10,1858.91,1918.79,1846.4,1910.2,434739.8,434739.8,51.289999999999964
2023-04-11,1910.21,1937.37,1881.11,1889.86,405203.49,405203.49,-20.350000000000136
2023-04-12,1889.86,1933.0,1852.65,1917.39,630844.42,630844.42,27.5300000000002
2023-04-13,1917.4,2023.0,1899.55,2012.01,676164.52,676164.52,94.6099999999999
2023-04-14,2012.0,2128.76,2009.22,2099.99,896307.39,896307.39,87.98999999999978
2023-04-15,2099.99,2111.85,2071.13,2090.6,321823.79,321823.79,-9.389999999999873
2023-04-16,2090.61,2141.54,2072.72,2118.67,319880.44,319880.44,28.059999999999945
2023-04-17,2118.66,2120.51,2056.25,2074.0,426972.71,426972.71,-44.659999999999854
2023-04-18,2073.99,2125.0,2051.0,2103.5,414244.61,414244.61,29.51000000000022
2023-04-19,2103.51,2104.6,1923.03,1933.73,775389.06,775389.06,-169.7800000000002
2023-04-20,1933.74,1982.99,1914.43,1942.98,625336.25,625336.25,9.240000000000009
2023-04-21,1942.98,1957.27,1825.0,1848.78,688876.62,688876.62,-94.20000000000005
2023-04-22,1848.77,1887.31,1841.64,1874.16,331007.59,331007.59,25.3900000000001
2023-04-23,1874.17,1882.01,1836.37,1862.0,344514.34,344514.34,-12.170000000000073
2023-04-24,1862.01,1890.0,1806.0,1841.84,447864.05,447864.05,-20.170000000000073
