,Opening Price (USD),Highest Price (USD),Lowest Price (USD),Closing Price (USD),5. volume,6. market cap (USD),Difference between opening and closing
2022-04-17,9.67,9.72,9.19,9.24,679734.11,679734.11,-0.4299999999999997
2022-04-18,9.24,9.41,8.85,9.38,1295324.11,1295324.11,0.14000000000000057
2022-04-19,9.39,9.62,9.21,9.55,876687.55,876687.55,0.16000000000000014
2022-04-20,9.55,9.7,9.1,9.32,1389404.39,1389404.39,-0.23000000000000043
2022-04-21,9.33,9.72,8.61,8.85,1951981.2,1951981.2,-0.4800000000000004
2022-04-22,8.86,9.14,8.74,8.91,1475388.63,1475388.63,0.05000000000000071
2022-04-23,8.91,9.22,8.83,8.9,995331.67,995331.67,-0.009999999999999787
2022-04-24,8.91,9.16,8.68,8.71,1087081.66,1087081.66,-0.1999999999999993
2022-04-25,8.71,8.78,8.16,8.73,1836789.57,1836789.57,0.019999999999999574
2022-04-26,8.74,8.82,7.91,8.01,1315422.73,1315422.73,-0.7300000000000004
2022-04-27,8.01,8.41,7.98,8.23,1036909.08,1036909.08,0.22000000000000064
2022-04-28,8.23,8.36,8.02,8.16,1363059.67,1363059.67,-0.07000000000000028
2022-04-29,8.17,8.23,7.51,7.61,1635435.76,1635435.76,-0.5599999999999996
2022-04-30,7.62,7.79,6.35,6.75,2622825.36,2622825.36,-0.8700000000000001
2022-05-01,6.76,7.24,6.53,7.12,2287673.78,2287673.78,0.3600000000000003
2022-05-02,7.12,7.2,6.64,6.94,1762024.29,1762024.29,-0.17999999999999972
2022-05-03,6.94,7.13,6.69,6.85,1239669.15,1239669.15,-0.09000000000000075
2022-05-04,6.86,7.97,6.83,7.93,2536415.52,2536415.52,1.0699999999999994
2022-05-05,7.93,8.11,6.96,7.34,2925514.8,2925514.8,-0.5899999999999999
2022-05-06,7.35,7.7,6.85,7.59,2686760.07,2686760.07,0.2400000000000002
2022-05-07,7.59,7.65,6.97,7.18,2468567.96,2468567.96,-0.41000000000000014
2022-05-08,7.18,7.34,6.85,7.09,2402992.12,2402992.12,-0.08999999999999986
2022-05-09,7.1,7.22,5.9,5.95,5910358.92,5910358.92,-1.1499999999999995
2022-05-10,5.95,6.66,5.75,6.07,5405883.36,5405883.36,0.1200000000000001
2022-05-11,6.08,6.22,4.65,4.91,9587421.08,9587421.08,-1.17
2022-05-12,4.92,5.2,3.73,4.67,8726581.3,8726581.3,-0.25
2022-05-13,4.67,5.47,4.6,5.13,4218652.85,4218652.85,0.45999999999999996
2022-05-14,5.14,5.38,4.72,5.17,3157543.73,3157543.73,0.03000000000000025
2022-05-15,5.18,5.47,4.98,5.46,2656164.5,2656164.5,0.28000000000000025
2022-05-16,5.46,5.46,4.89,5.06,2815061.2,2815061.2,-0.40000000000000036
2022-05-17,5.06,5.51,5.04,5.47,3218048.3,3218048.3,0.41000000000000014
2022-05-18,5.47,5.55,4.87,4.89,2512634.31,2512634.31,-0.5800000000000001
2022-05-19,4.9,5.35,4.73,5.19,3074014.69,3074014.69,0.29000000000000004
2022-05-20,5.2,5.52,4.92,5.1,3301934.51,3301934.51,-0.10000000000000053
2022-05-21,5.1,5.38,4.98,5.24,1909543.26,1909543.26,0.14000000000000057
2022-05-22,5.24,5.54,5.12,5.48,2259806.45,2259806.45,0.2400000000000002
2022-05-23,5.49,6.08,5.36,5.62,4457774.11,4457774.11,0.1299999999999999
2022-05-24,5.63,5.83,5.28,5.6,3734107.58,3734107.58,-0.03000000000000025
2022-05-25,5.6,5.8,5.38,5.62,3072355.39,3072355.39,0.020000000000000462
2022-05-26,5.63,5.77,4.77,4.95,4505027.86,4505027.86,-0.6799999999999997
2022-05-27,4.95,5.09,4.59,4.69,5120258.03,5120258.03,-0.2599999999999998
2022-05-28,4.7,5.03,4.61,4.98,2470893.6,2470893.6,0.28000000000000025
2022-05-29,4.99,5.03,4.77,4.95,2160832.05,2160832.05,-0.040000000000000036
2022-05-30,4.95,5.7,4.89,5.66,3675000.23,3675000.23,0.71
2022-05-31,5.66,5.88,5.54,5.7,3488946.0,3488946.0,0.040000000000000036
2022-06-01,5.7,5.82,5.1,5.14,2830546.52,2830546.52,-0.5600000000000005
2022-06-02,5.14,5.34,5.04,5.3,2429713.61,2429713.61,0.16000000000000014
2022-06-03,5.3,5.34,4.96,5.08,1457460.12,1457460.12,-0.21999999999999975
2022-06-04,5.08,5.18,4.94,5.13,1013048.94,1013048.94,0.04999999999999982
2022-06-05,5.13,5.23,4.91,5.09,1087831.95,1087831.95,-0.040000000000000036
2022-06-06,5.1,5.42,5.09,5.37,1867925.83,1867925.83,0.27000000000000046
2022-06-07,5.38,5.42,4.93,5.22,3231580.55,3231580.55,-0.16000000000000014
2022-06-08,5.22,5.33,5.03,5.09,2123447.57,2123447.57,-0.1299999999999999
2022-06-09,5.09,5.36,5.02,5.2,853487.87,853487.87,0.11000000000000032
2022-06-10,5.21,5.23,4.76,4.81,1581466.82,1581466.82,-0.40000000000000036
2022-06-11,4.82,4.97,4.33,4.39,2353190.48,2353190.48,-0.4300000000000006
2022-06-12,4.39,4.48,4.05,4.06,2323564.16,2323564.16,-0.33000000000000007
2022-06-13,4.07,4.14,3.45,3.66,6519155.24,6519155.24,-0.41000000000000014
2022-06-14,3.68,3.93,3.35,3.86,4168211.0,4168211.0,0.17999999999999972
2022-06-15,3.87,4.43,3.39,4.42,6369871.19,6369871.19,0.5499999999999998
2022-06-16,4.43,4.47,3.75,3.83,4771731.28,4771731.28,-0.5999999999999996
2022-06-17,3.84,4.01,3.79,3.93,1993568.78,1993568.78,0.0900000000000003
2022-06-18,3.94,4.09,3.33,3.64,3885227.55,3885227.55,-0.2999999999999998
2022-06-19,3.65,4.27,3.49,4.19,3544123.62,3544123.62,0.5400000000000005
2022-06-20,4.2,4.4,3.98,4.29,4592702.26,4592702.26,0.08999999999999986
2022-06-21,4.3,5.21,4.22,4.77,5883772.19,5883772.19,0.46999999999999975
2022-06-22,4.78,5.37,4.56,4.98,9486178.31,9486178.31,0.20000000000000018
2022-06-23,4.99,5.69,4.96,5.62,6511782.97,6511782.97,0.6299999999999999
2022-06-24,5.63,5.8,5.35,5.47,4699338.84,4699338.84,-0.16000000000000014
2022-06-25,5.47,5.77,5.24,5.62,2761812.5,2761812.5,0.15000000000000036
2022-06-26,5.62,6.08,5.47,5.6,3795149.93,3795149.93,-0.020000000000000462
2022-06-27,5.6,5.93,5.27,5.33,3881305.15,3881305.15,-0.2699999999999996
2022-06-28,5.34,5.49,4.86,4.92,3338083.21,3338083.21,-0.41999999999999993
2022-06-29,4.93,5.26,4.78,5.11,4408158.23,4408158.23,0.1800000000000006
2022-06-30,5.12,5.15,4.6,5.0,5100727.33,5100727.33,-0.1200000000000001
2022-07-01,5.01,5.13,4.74,4.86,3790068.99,3790068.99,-0.14999999999999947
2022-07-02,4.86,5.09,4.72,4.92,2773018.71,2773018.71,0.05999999999999961
2022-07-03,4.92,4.96,4.72,4.91,1954557.14,1954557.14,-0.009999999999999787
2022-07-04,4.92,5.36,4.73,5.35,2282415.88,2282415.88,0.4299999999999997
2022-07-05,5.35,5.45,5.01,5.3,3012580.5,3012580.5,-0.04999999999999982
2022-07-06,5.31,5.5,5.19,5.35,3384862.08,3384862.08,0.040000000000000036
2022-07-07,5.36,5.83,5.29,5.73,2522250.62,2522250.62,0.3700000000000001
2022-07-08,5.73,5.97,5.52,5.8,3246478.2,3246478.2,0.0699999999999994
2022-07-09,5.8,6.62,5.8,6.46,3944641.16,3944641.16,0.6600000000000001
2022-07-10,6.46,6.48,5.98,6.23,3500367.63,3500367.63,-0.22999999999999954
2022-07-11,6.24,6.28,5.23,5.57,5746929.26,5746929.26,-0.6699999999999999
2022-07-12,5.57,5.89,5.45,5.54,6679031.05,6679031.05,-0.03000000000000025
2022-07-13,5.54,6.27,5.24,6.12,6448203.92,6448203.92,0.5800000000000001
2022-07-14,6.12,7.11,6.02,7.02,12068688.69,12068688.69,0.8999999999999995
2022-07-15,7.02,7.26,6.72,6.78,4718959.43,4718959.43,-0.23999999999999932
2022-07-16,6.79,7.7,6.67,7.38,4888161.58,4888161.58,0.5899999999999999
2022-07-17,7.38,7.48,6.89,6.94,2752228.05,2752228.05,-0.4399999999999995
2022-07-18,6.95,7.46,6.92,7.33,4645472.95,4645472.95,0.3799999999999999
2022-07-19,7.33,7.76,7.21,7.35,6058507.79,6058507.79,0.019999999999999574
2022-07-20,7.35,7.61,6.78,6.86,4550577.76,4550577.76,-0.4899999999999993
2022-07-21,6.87,7.29,6.67,7.23,3074675.99,3074675.99,0.3600000000000003
2022-07-22,7.23,7.46,6.82,6.89,2877264.23,2877264.23,-0.34000000000000075
2022-07-23,6.89,7.21,6.63,6.97,2235643.93,2235643.93,0.08000000000000007
2022-07-24,6.97,7.36,6.88,7.24,2525993.63,2525993.63,0.27000000000000046
2022-07-25,7.25,7.53,6.81,7.04,6229298.83,6229298.83,-0.20999999999999996
2022-07-26,7.05,7.05,6.22,6.66,4654432.23,4654432.23,-0.3899999999999997
2022-07-27,6.66,8.2,6.5,8.03,5793578.3,5793578.3,1.3699999999999992
2022-07-28,8.04,9.83,7.95,9.28,9994818.79,9994818.79,1.2400000000000002
2022-07-29,9.28,9.41,8.61,9.08,5531524.94,5531524.94,-0.1999999999999993
2022-07-30,9.09,9.17,8.51,8.78,3750663.41,3750663.41,-0.3100000000000005
2022-07-31,8.78,9.15,8.29,8.32,3743212.8,3743212.8,-0.4599999999999991
2022-08-01,8.33,8.57,8.05,8.36,3186288.03,3186288.03,0.02999999999999936
2022-08-02,8.36,8.68,7.81,8.25,5449833.97,5449833.97,-0.10999999999999943
2022-08-03,8.26,9.39,8.02,8.91,5385763.95,5385763.95,0.6500000000000004
2022-08-04,8.91,9.12,8.51,8.82,3907337.17,3907337.17,-0.08999999999999986
2022-08-05,8.83,9.27,8.78,8.96,2609906.34,2609906.34,0.13000000000000078
2022-08-06,8.97,9.15,8.73,8.77,1392030.35,1392030.35,-0.20000000000000107
2022-08-07,8.78,8.98,8.7,8.79,1069655.1,1069655.1,0.009999999999999787
2022-08-08,8.79,9.28,8.73,8.79,2407847.58,2407847.58,0.0
2022-08-09,8.79,8.87,8.08,8.44,2765223.62,2765223.62,-0.34999999999999964
2022-08-10,8.44,9.44,8.08,9.22,3634726.46,3634726.46,0.7800000000000011
2022-08-11,9.22,9.62,8.85,8.96,3138103.51,3138103.51,-0.2599999999999998
2022-08-12,8.96,9.25,8.74,9.21,1809218.5,1809218.5,0.25
2022-08-13,9.21,9.35,8.9,8.99,1945918.91,1945918.91,-0.22000000000000064
2022-08-14,8.99,9.62,8.75,8.87,3027701.99,3027701.99,-0.120000000000001
2022-08-15,8.88,9.17,8.29,8.47,2949106.6,2949106.6,-0.41000000000000014
2022-08-16,8.47,8.57,8.19,8.33,2815218.35,2815218.35,-0.14000000000000057
2022-08-17,8.34,8.67,7.82,7.96,2509782.62,2509782.62,-0.3799999999999999
2022-08-18,7.96,8.21,7.4,7.58,1930259.69,1930259.69,-0.3799999999999999
2022-08-19,7.58,7.7,6.79,6.9,3751478.06,3751478.06,-0.6799999999999997
2022-08-20,6.9,7.2,6.74,7.0,1861911.06,1861911.06,0.09999999999999964
2022-08-21,7.01,7.32,6.97,7.21,1796500.88,1796500.88,0.20000000000000018
2022-08-22,7.21,7.36,6.61,6.98,2950439.29,2950439.29,-0.22999999999999954
2022-08-23,6.99,7.22,6.74,7.11,1794566.82,1794566.82,0.1200000000000001
2022-08-24,7.12,7.29,6.87,7.05,1454967.94,1454967.94,-0.07000000000000028
2022-08-25,7.05,7.25,6.92,7.03,1618060.83,1618060.83,-0.019999999999999574
2022-08-26,7.03,7.03,6.07,6.16,3447418.21,3447418.21,-0.8700000000000001
2022-08-27,6.16,6.2,5.95,6.06,2108020.78,2108020.78,-0.10000000000000053
2022-08-28,6.06,6.11,5.71,5.74,1641116.78,1641116.78,-0.3199999999999994
2022-08-29,5.74,6.4,5.68,6.34,1731326.51,1731326.51,0.5999999999999996
2022-08-30,6.34,6.46,5.94,6.17,2274706.86,2274706.86,-0.16999999999999993
2022-08-31,6.18,6.43,6.1,6.15,4043991.47,4043991.47,-0.02999999999999936
2022-09-01,6.15,6.36,5.95,6.31,1820390.25,1820390.25,0.15999999999999925
2022-09-02,6.32,6.7,6.19,6.4,1422913.91,1422913.91,0.08000000000000007
2022-09-03,6.41,6.41,6.22,6.31,543996.82,543996.82,-0.10000000000000053
2022-09-04,6.31,6.52,6.22,6.48,866358.74,866358.74,0.17000000000000082
2022-09-05,6.49,6.67,6.18,6.58,1890083.53,1890083.53,0.08999999999999986
2022-09-06,6.58,6.75,5.78,5.82,2583144.95,2583144.95,-0.7599999999999998
2022-09-07,5.84,6.23,5.71,6.12,1489249.08,1489249.08,0.28000000000000025
2022-09-08,6.12,6.26,5.95,6.18,1355600.75,1355600.75,0.05999999999999961
2022-09-09,6.18,6.72,6.17,6.51,3068327.74,3068327.74,0.33000000000000007
2022-09-10,6.51,6.73,6.43,6.68,1761517.67,1761517.67,0.16999999999999993
2022-09-11,6.68,6.73,6.36,6.49,1993817.61,1993817.61,-0.1899999999999995
2022-09-12,6.49,6.97,6.37,6.65,2670140.3,2670140.3,0.16000000000000014
2022-09-13,6.66,6.77,5.99,6.03,2566863.34,2566863.34,-0.6299999999999999
2022-09-14,6.04,6.24,5.95,6.18,1385955.51,1385955.51,0.13999999999999968
2022-09-15,6.18,6.24,5.78,5.89,2138227.19,2138227.19,-0.29000000000000004
2022-09-16,5.89,5.94,5.66,5.83,1047796.51,1047796.51,-0.05999999999999961
2022-09-17,5.83,6.04,5.81,6.02,1013366.23,1013366.23,0.1899999999999995
2022-09-18,6.02,6.05,5.33,5.47,1570359.47,1570359.47,-0.5499999999999998
2022-09-19,5.47,5.52,5.2,5.48,2149386.95,2149386.95,0.010000000000000675
2022-09-20,5.48,5.55,5.26,5.3,1249696.73,1249696.73,-0.1800000000000006
2022-09-21,5.3,5.76,5.14,5.34,2589816.38,2589816.38,0.040000000000000036
2022-09-22,5.34,5.86,5.32,5.74,2275079.32,2275079.32,0.40000000000000036
2022-09-23,5.74,5.99,5.7,5.91,1970328.28,1970328.28,0.16999999999999993
2022-09-24,5.92,6.06,5.76,5.8,1437096.64,1437096.64,-0.1200000000000001
2022-09-25,5.8,5.96,5.61,5.66,1344115.75,1344115.75,-0.13999999999999968
2022-09-26,5.66,5.99,5.55,5.92,2534723.74,2534723.74,0.2599999999999998
2022-09-27,5.93,6.71,5.9,6.38,6339426.95,6339426.95,0.4500000000000002
2022-09-28,6.38,6.63,6.0,6.56,3712680.15,3712680.15,0.17999999999999972
2022-09-29,6.56,6.57,6.12,6.38,2598995.52,2598995.52,-0.17999999999999972
2022-09-30,6.38,6.77,6.26,6.46,4068677.81,4068677.81,0.08000000000000007
2022-10-01,6.47,6.66,6.38,6.4,1748286.97,1748286.97,-0.0699999999999994
2022-10-02,6.4,6.54,6.17,6.26,4337227.16,4337227.16,-0.14000000000000057
2022-10-03,6.27,6.81,6.18,6.63,3976429.93,3976429.93,0.3600000000000003
2022-10-04,6.63,6.85,6.57,6.65,4159895.25,4159895.25,0.020000000000000462
2022-10-05,6.65,6.82,6.47,6.81,1875783.47,1875783.47,0.15999999999999925
2022-10-06,6.82,7.0,6.75,6.87,3232477.74,3232477.74,0.04999999999999982
2022-10-07,6.88,7.08,6.68,6.79,2553847.66,2553847.66,-0.08999999999999986
2022-10-08,6.79,6.85,6.42,6.51,1382326.01,1382326.01,-0.28000000000000025
2022-10-09,6.52,6.65,6.49,6.63,1024713.14,1024713.14,0.11000000000000032
2022-10-10,6.64,6.72,6.2,6.39,1298488.66,1298488.66,-0.25
2022-10-11,6.4,6.51,5.94,6.0,2152592.06,2152592.06,-0.40000000000000036
2022-10-12,6.0,6.17,5.97,6.06,1162059.31,1162059.31,0.05999999999999961
2022-10-13,6.06,6.22,5.38,6.14,4697466.68,4697466.68,0.08000000000000007
2022-10-14,6.15,6.53,6.09,6.28,3412672.47,3412672.47,0.1299999999999999
2022-10-15,6.29,6.34,5.99,6.04,1247305.22,1247305.22,-0.25
2022-10-16,6.05,6.17,5.97,6.1,1073581.7,1073581.7,0.04999999999999982
2022-10-17,6.11,6.45,6.04,6.39,1627806.78,1627806.78,0.27999999999999936
2022-10-18,6.4,6.66,6.21,6.53,2725331.66,2725331.66,0.1299999999999999
2022-10-19,6.53,6.77,6.38,6.57,3736310.05,3736310.05,0.040000000000000036
2022-10-20,6.57,6.59,6.01,6.09,3308415.98,3308415.98,-0.4800000000000004
2022-10-21,6.1,6.17,5.82,6.03,4786494.44,4786494.44,-0.0699999999999994
2022-10-22,6.04,6.16,5.98,6.09,1371657.2,1371657.2,0.04999999999999982
2022-10-23,6.09,6.3,5.97,6.29,2051908.12,2051908.12,0.20000000000000018
2022-10-24,6.29,6.37,6.06,6.15,2106358.09,2106358.09,-0.13999999999999968
2022-10-25,6.14,6.78,6.07,6.58,2743931.61,2743931.61,0.4400000000000004
2022-10-26,6.58,6.9,6.52,6.69,2695553.59,2695553.59,0.11000000000000032
2022-10-27,6.69,7.22,6.68,6.8,4444778.43,4444778.43,0.10999999999999943
2022-10-28,6.8,6.99,6.51,6.85,5842955.79,5842955.79,0.04999999999999982
2022-10-29,6.86,7.24,6.71,7.1,3869923.53,3869923.53,0.23999999999999932
2022-10-30,7.1,7.37,6.78,6.89,2644418.17,2644418.17,-0.20999999999999996
2022-10-31,6.89,7.13,6.7,6.96,2275736.39,2275736.39,0.07000000000000028
2022-11-01,6.95,7.46,6.91,7.12,3496980.2,3496980.2,0.16999999999999993
2022-11-02,7.11,7.38,6.83,7.1,4285397.04,4285397.04,-0.010000000000000675
2022-11-03,7.1,7.41,6.89,6.91,3786516.87,3786516.87,-0.1899999999999995
2022-11-04,6.92,7.77,6.81,7.55,4736168.89,4736168.89,0.6299999999999999
2022-11-05,7.55,7.79,7.51,7.69,3072316.99,3072316.99,0.14000000000000057
2022-11-06,7.68,7.77,7.04,7.06,2698935.24,2698935.24,-0.6200000000000001
2022-11-07,7.05,7.7,6.87,7.01,5156008.98,5156008.98,-0.040000000000000036
2022-11-08,7.0,7.1,5.45,6.07,7487956.51,7487956.51,-0.9299999999999997
2022-11-09,6.07,6.22,4.71,4.9,6577704.69,6577704.69,-1.17
2022-11-10,4.89,5.91,4.79,5.77,8234747.54,8234747.54,0.8799999999999999
2022-11-11,5.76,6.25,5.45,6.1,5737113.98,5737113.98,0.33999999999999986
2022-11-12,6.1,6.19,5.28,5.56,5885301.5,5885301.5,-0.54
2022-11-13,5.56,6.17,5.52,5.8,6047885.22,6047885.22,0.2400000000000002
2022-11-14,5.8,6.12,5.38,6.09,4632784.5,4632784.5,0.29000000000000004
2022-11-15,6.09,6.51,5.97,6.28,3232226.5,3232226.5,0.1900000000000004
2022-11-16,6.29,6.42,5.83,5.96,2294924.86,2294924.86,-0.33000000000000007
2022-11-17,5.96,6.05,5.66,5.73,1586245.52,1586245.52,-0.22999999999999954
2022-11-18,5.73,6.06,5.72,5.85,2158402.94,2158402.94,0.11999999999999922
2022-11-19,5.86,5.89,5.66,5.76,1138049.07,1138049.07,-0.10000000000000053
2022-11-20,5.75,5.82,5.38,5.44,1595556.76,1595556.76,-0.3099999999999996
2022-11-21,5.44,5.48,5.08,5.19,2983854.29,2983854.29,-0.25
2022-11-22,5.19,5.39,4.95,5.31,2987868.2,2987868.2,0.11999999999999922
2022-11-23,5.32,5.55,5.25,5.49,2040961.3,2040961.3,0.16999999999999993
2022-11-24,5.49,5.6,5.38,5.45,1805163.64,1805163.64,-0.040000000000000036
2022-11-25,5.46,5.52,5.29,5.41,2011725.37,2011725.37,-0.04999999999999982
2022-11-26,5.42,5.63,5.36,5.42,1995736.3,1995736.3,0.0
2022-11-27,5.42,5.62,5.38,5.41,1575180.9,1575180.9,-0.009999999999999787
2022-11-28,5.41,5.46,5.14,5.29,1741272.08,1741272.08,-0.1200000000000001
2022-11-29,5.29,5.54,5.25,5.46,1482348.08,1482348.08,0.16999999999999993
2022-11-30,5.46,5.9,5.46,5.86,3680518.7,3680518.7,0.40000000000000036
2022-12-01,5.86,6.0,5.71,5.91,2310368.79,2310368.79,0.04999999999999982
2022-12-02,5.92,6.55,5.85,6.34,3620090.5,3620090.5,0.41999999999999993
2022-12-03,6.35,6.45,6.06,6.1,2191455.07,2191455.07,-0.25
2022-12-04,6.1,6.3,6.09,6.27,1178424.41,1178424.41,0.16999999999999993
2022-12-05,6.26,6.43,6.11,6.17,1982022.18,1982022.18,-0.08999999999999986
2022-12-06,6.18,6.24,6.04,6.18,1478434.32,1478434.32,0.0
2022-12-07,6.18,6.29,5.88,6.0,1575792.34,1575792.34,-0.17999999999999972
2022-12-08,6.0,6.23,5.92,6.19,1567224.99,1567224.99,0.1900000000000004
2022-12-09,6.19,6.29,6.06,6.17,1541370.39,1541370.39,-0.020000000000000462
2022-12-10,6.17,6.22,6.06,6.08,590170.21,590170.21,-0.08999999999999986
2022-12-11,6.09,6.11,5.88,5.92,966345.11,966345.11,-0.16999999999999993
2022-12-12,5.92,5.98,5.74,5.92,1386337.13,1386337.13,0.0
2022-12-13,5.93,6.26,5.83,6.11,1840137.97,1840137.97,0.1800000000000006
2022-12-14,6.11,6.24,5.9,5.91,1934419.31,1934419.31,-0.20000000000000018
2022-12-15,5.91,6.01,5.76,5.8,2045005.07,2045005.07,-0.11000000000000032
2022-12-16,5.8,5.88,5.21,5.3,2542701.55,2542701.55,-0.5
2022-12-17,5.3,5.44,5.24,5.39,1843589.52,1843589.52,0.08999999999999986
2022-12-18,5.39,5.41,5.31,5.33,659947.73,659947.73,-0.05999999999999961
2022-12-19,5.33,5.43,5.0,5.09,1266701.01,1266701.01,-0.2400000000000002
2022-12-20,5.09,5.4,5.05,5.36,937182.55,937182.55,0.27000000000000046
2022-12-21,5.36,5.37,5.2,5.32,713931.26,713931.26,-0.040000000000000036
2022-12-22,5.32,5.39,5.13,5.37,845462.84,845462.84,0.04999999999999982
2022-12-23,5.37,5.41,5.23,5.26,701601.65,701601.65,-0.11000000000000032
2022-12-24,5.26,5.27,5.17,5.2,284307.17,284307.17,-0.05999999999999961
2022-12-25,5.2,5.24,5.05,5.16,616106.04,616106.04,-0.040000000000000036
2022-12-26,5.16,5.21,5.13,5.2,486780.77,486780.77,0.040000000000000036
2022-12-27,5.2,5.33,5.09,5.19,757475.92,757475.92,-0.009999999999999787
2022-12-28,5.19,5.2,4.94,4.97,1648770.08,1648770.08,-0.22000000000000064
2022-12-29,4.97,5.15,4.94,5.05,1004632.54,1004632.54,0.08000000000000007
2022-12-30,5.05,5.11,4.95,5.1,585425.43,585425.43,0.04999999999999982
2022-12-31,5.1,5.2,5.06,5.17,378957.61,378957.61,0.07000000000000028
2023-01-01,5.17,5.27,5.1,5.25,389616.4,389616.4,0.08000000000000007
2023-01-02,5.25,5.46,5.18,5.37,1662826.88,1662826.88,0.1200000000000001
2023-01-03,5.37,5.42,5.28,5.38,860072.76,860072.76,0.009999999999999787
2023-01-04,5.38,5.6,5.36,5.53,1516377.16,1516377.16,0.15000000000000036
2023-01-05,5.53,5.56,5.33,5.38,820778.6,820778.6,-0.15000000000000036
2023-01-06,5.38,5.53,5.24,5.52,859961.5,859961.5,0.13999999999999968
2023-01-07,5.52,5.57,5.39,5.41,546115.79,546115.79,-0.10999999999999943
2023-01-08,5.42,5.61,5.34,5.58,683456.6,683456.6,0.16000000000000014
2023-01-09,5.58,5.97,5.56,5.79,1749532.99,1749532.99,0.20999999999999996
2023-01-10,5.79,5.88,5.67,5.78,1259371.78,1259371.78,-0.009999999999999787
2023-01-11,5.78,5.96,5.61,5.92,1212140.69,1212140.69,0.13999999999999968
2023-01-12,5.92,6.19,5.86,6.18,2463678.33,2463678.33,0.2599999999999998
2023-01-13,6.18,6.36,6.02,6.31,1758626.38,1758626.38,0.1299999999999999
2023-01-14,6.3,6.97,6.29,6.62,4123554.58,4123554.58,0.3200000000000003
2023-01-15,6.63,6.68,6.39,6.59,1739529.53,1739529.53,-0.040000000000000036
2023-01-16,6.59,6.74,6.27,6.54,2092183.26,2092183.26,-0.04999999999999982
2023-01-17,6.54,6.65,6.31,6.34,1699782.2,1699782.2,-0.20000000000000018
2023-01-18,6.34,6.82,6.0,6.05,4635622.91,4635622.91,-0.29000000000000004
2023-01-19,6.05,6.19,5.99,6.16,1337154.65,1337154.65,0.11000000000000032
2023-01-20,6.17,6.71,6.07,6.67,1516120.44,1516120.44,0.5
2023-01-21,6.67,6.83,6.52,6.66,2188789.99,2188789.99,-0.009999999999999787
2023-01-22,6.66,7.11,6.6,6.89,3055847.21,3055847.21,0.22999999999999954
2023-01-23,6.89,7.04,6.6,6.72,2915529.29,2915529.29,-0.16999999999999993
2023-01-24,6.72,6.83,6.21,6.3,2261133.47,2261133.47,-0.41999999999999993
2023-01-25,6.3,6.7,6.1,6.6,1992262.6,1992262.6,0.2999999999999998
2023-01-26,6.6,6.8,6.44,6.74,1852369.96,1852369.96,0.14000000000000057
2023-01-27,6.74,6.88,6.56,6.87,1650706.09,1650706.09,0.1299999999999999
2023-01-28,6.87,6.91,6.55,6.63,1218433.63,1218433.63,-0.2400000000000002
2023-01-29,6.63,6.99,6.55,6.93,1694615.51,1694615.51,0.2999999999999998
2023-01-30,6.93,7.02,6.36,6.52,2121655.82,2121655.82,-0.41000000000000014
2023-01-31,6.52,6.65,6.43,6.56,1282103.98,1282103.98,0.040000000000000036
2023-02-01,6.56,6.92,6.32,6.8,2213092.62,2213092.62,0.2400000000000002
2023-02-02,6.8,7.53,6.8,7.11,4439466.91,4439466.91,0.3100000000000005
2023-02-03,7.11,7.29,6.91,7.06,3549490.22,3549490.22,-0.05000000000000071
2023-02-04,7.06,7.35,7.01,7.2,1641778.7,1641778.7,0.14000000000000057
2023-02-05,7.2,7.33,6.75,6.89,2458849.32,2458849.32,-0.3100000000000005
2023-02-06,6.89,6.98,6.59,6.65,2188213.2,2188213.2,-0.23999999999999932
2023-02-07,6.65,7.01,6.63,6.98,1761499.44,1761499.44,0.33000000000000007
2023-02-08,6.98,7.06,6.58,6.81,2225878.68,2225878.68,-0.17000000000000082
2023-02-09,6.81,6.87,6.16,6.33,4091890.38,4091890.38,-0.47999999999999954
2023-02-10,6.33,6.48,6.25,6.37,1764444.84,1764444.84,0.040000000000000036
2023-02-11,6.36,6.5,6.33,6.48,1051958.78,1051958.78,0.1200000000000001
2023-02-12,6.48,6.56,6.29,6.35,860352.14,860352.14,-0.13000000000000078
2023-02-13,6.35,6.38,6.09,6.24,2126636.12,2126636.12,-0.10999999999999943
2023-02-14,6.25,6.59,6.22,6.59,1543949.17,1543949.17,0.33999999999999986
2023-02-15,6.59,6.95,6.5,6.93,1918963.9,1918963.9,0.33999999999999986
2023-02-16,6.93,7.04,6.46,6.48,2794294.56,2794294.56,-0.4499999999999993
2023-02-17,6.47,6.83,6.44,6.74,2509111.82,2509111.82,0.27000000000000046
2023-02-18,6.74,7.15,6.73,6.98,3466674.12,3466674.12,0.2400000000000002
2023-02-19,6.97,7.62,6.96,7.21,5658910.71,5658910.71,0.2400000000000002
2023-02-20,7.21,7.38,7.04,7.37,2350171.06,2350171.06,0.16000000000000014
2023-02-21,7.37,7.44,6.89,7.04,2192778.12,2192778.12,-0.33000000000000007
2023-02-22,7.03,7.05,6.71,6.93,1634392.1,1634392.1,-0.10000000000000053
2023-02-23,6.93,7.05,6.81,6.94,1390939.4,1390939.4,0.010000000000000675
2023-02-24,6.94,7.05,6.47,6.57,2068847.84,2068847.84,-0.3700000000000001
2023-02-25,6.57,6.62,6.28,6.47,1266939.04,1266939.04,-0.10000000000000053
2023-02-26,6.47,6.66,6.43,6.61,824115.1,824115.1,0.14000000000000057
